dataset,Metric,test metric,mlflow_run_name,mlflow_run_id,mlflow_run_status,Seed,experiment_id,experiment_name,index,batch_size,lr,decoder,backbone,early_stop_patience,n_trials,partition_name,data_percentages,batch_size_selection,weight_decay,partition name,frozen_or_full_ft
spacenet2,Multiclass_Jaccard_Index,0.8712811470031738,spacenet2_2007,64653fa24c6f4a8da05bbb261e57b5c0,FINISHED,2007,450828154493670864,final_main_terramind_v1_large,0,32,3.8520774982759184e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet2,Multiclass_Jaccard_Index,0.8687437176704407,spacenet2_205,b6aabd890d37409c994e0b6e0f1f8eb4,FINISHED,205,450828154493670864,final_main_terramind_v1_large,0,32,3.8520774982759184e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet2,Multiclass_Jaccard_Index,0.8694702386856079,spacenet2_913,c9c64e3a5efd44a39802d01cb1ed49b6,FINISHED,913,450828154493670864,final_main_terramind_v1_large,0,32,3.8520774982759184e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
fotw,Multiclass_Jaccard_Index,0.5768706798553467,fotw_1829,1b4b4cb204954795821566a0b8f6c5c0,FINISHED,1829,450828154493670864,final_main_terramind_v1_large,0,16,4.67119403305935e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
fotw,Multiclass_Jaccard_Index,0.5796996355056763,fotw_913,2789ce0d3f414345b0ab718a4feff4af,FINISHED,913,450828154493670864,final_main_terramind_v1_large,0,16,4.67119403305935e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
fotw,Multiclass_Jaccard_Index,0.5840237140655518,fotw_2254,65b8b4dbd0f640338073f3d55c146505,FINISHED,2254,450828154493670864,final_main_terramind_v1_large,0,16,4.67119403305935e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
fotw,Multiclass_Jaccard_Index,0.5741722583770752,fotw_205,96e331aa9efa41998981739178b04578,FINISHED,205,450828154493670864,final_main_terramind_v1_large,0,16,4.67119403305935e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
fotw,Multiclass_Jaccard_Index,0.579285740852356,fotw_2007,aae42db4d03c4e3898a08f25bca7b816,FINISHED,2007,450828154493670864,final_main_terramind_v1_large,0,16,4.67119403305935e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
caffe,Multiclass_Jaccard_Index,0.6605269908905029,caffe_913,34e240db26b04acb8d01c291db903a94,FINISHED,913,450828154493670864,final_main_terramind_v1_large,0,16,8.278042946046306e-06,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
caffe,Multiclass_Jaccard_Index,0.6455444097518921,caffe_205,4bda602a46ce4b37815e2f5576bce4db,FINISHED,205,450828154493670864,final_main_terramind_v1_large,0,16,8.278042946046306e-06,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
caffe,Multiclass_Jaccard_Index,0.6482639908790588,caffe_2254,6ea7f2a51c004c249defb15d2286fb74,FINISHED,2254,450828154493670864,final_main_terramind_v1_large,0,16,8.278042946046306e-06,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
caffe,Multiclass_Jaccard_Index,0.6465308666229248,caffe_2007,cf5fe701018e4f03a4c97cfebf3fce6d,FINISHED,2007,450828154493670864,final_main_terramind_v1_large,0,16,8.278042946046306e-06,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
caffe,Multiclass_Jaccard_Index,0.6363961696624756,caffe_1829,fd610248f29549528d27829254790f07,FINISHED,1829,450828154493670864,final_main_terramind_v1_large,0,16,8.278042946046306e-06,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
burn_scars,Multiclass_Jaccard_Index,0.8888662457466125,burn_scars_1829,069c2eea2c92431d96a3bed9ca1db52c,FINISHED,1829,450828154493670864,final_main_terramind_v1_large,0,32,7.44952527451419e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
burn_scars,Multiclass_Jaccard_Index,0.8771705627441406,burn_scars_913,604edeaf9ac8486585043f88341db731,FINISHED,913,450828154493670864,final_main_terramind_v1_large,0,32,7.44952527451419e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
burn_scars,Multiclass_Jaccard_Index,0.8922334909439087,burn_scars_2007,ae63d7f5a18c408e8a79534739ca8a27,FINISHED,2007,450828154493670864,final_main_terramind_v1_large,0,32,7.44952527451419e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
burn_scars,Multiclass_Jaccard_Index,0.879090428352356,burn_scars_205,cde4507650344235928f720a894d81c2,FINISHED,205,450828154493670864,final_main_terramind_v1_large,0,32,7.44952527451419e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
burn_scars,Multiclass_Jaccard_Index,0.881941020488739,burn_scars_2254,de59f1e05c74467faa757aef6f54bea7,FINISHED,2254,450828154493670864,final_main_terramind_v1_large,0,32,7.44952527451419e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
pastis,Multiclass_Jaccard_Index,0.4315944612026214,pastis_1829,0d2e2c0ae76c437e8f499d3045082f93,FINISHED,1829,450828154493670864,final_main_terramind_v1_large,0,8,8.464490029955513e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
pastis,Multiclass_Jaccard_Index,0.43324875831604,pastis_913,35c99424df74475884e1cc988421f252,FINISHED,913,450828154493670864,final_main_terramind_v1_large,0,8,8.464490029955513e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
pastis,Multiclass_Jaccard_Index,0.4276216924190521,pastis_205,5fc80028bb4e4e1fb4e583f9fba648a4,FINISHED,205,450828154493670864,final_main_terramind_v1_large,0,8,8.464490029955513e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
pastis,Multiclass_Jaccard_Index,0.4324474334716797,pastis_2007,6f6dc06bd68346d9a0c631d073a49d5b,FINISHED,2007,450828154493670864,final_main_terramind_v1_large,0,8,8.464490029955513e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
pastis,Multiclass_Jaccard_Index,0.4276187121868133,pastis_2254,c9c88eaf8a0b4aa691efc66fcd743ce1,FINISHED,2254,450828154493670864,final_main_terramind_v1_large,0,8,8.464490029955513e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
benv2,Multilabel_F1_Score,0.7615121603012085,benv2_205,1a5c62979b2b498dbdabd766812ca726,FINISHED,205,450828154493670864,final_main_terramind_v1_large,0,32,1.5886644857988256e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
benv2,Multilabel_F1_Score,0.7561500668525696,benv2_2007,77d93d2b18f2429b8b0c4e96d7b90fe9,FINISHED,2007,450828154493670864,final_main_terramind_v1_large,0,32,1.5886644857988256e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
benv2,Multilabel_F1_Score,0.7597248554229736,benv2_1829,ae703418e172471fb3ec8c2bdc6f9df5,FINISHED,1829,450828154493670864,final_main_terramind_v1_large,0,32,1.5886644857988256e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
benv2,Multilabel_F1_Score,0.759419858455658,benv2_2254,ebcdf5a3477d44afb7136c75b07a4933,FINISHED,2254,450828154493670864,final_main_terramind_v1_large,0,32,1.5886644857988256e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
benv2,Multilabel_F1_Score,0.7618148326873779,benv2_913,ee5a1e62d47c44a6afa53d98261d48df,FINISHED,913,450828154493670864,final_main_terramind_v1_large,0,32,1.5886644857988256e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
kuro_siwo,Multiclass_Jaccard_Index,0.6857390403747559,kuro_siwo_mean_2007,68467f003fed41bfb5f1fcc09d787400,FINISHED,2007,450828154493670864,final_main_terramind_v1_large,0,16,4.136985845518365e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
kuro_siwo,Multiclass_Jaccard_Index,0.6763769388198853,kuro_siwo_mean_2254,756f29e9d6d3413fa559bfdc0c6af020,FINISHED,2254,450828154493670864,final_main_terramind_v1_large,0,16,4.136985845518365e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
kuro_siwo,Multiclass_Jaccard_Index,0.6896282434463501,kuro_siwo_mean_205,a6ed819002d64778b99d2a7259103c75,FINISHED,205,450828154493670864,final_main_terramind_v1_large,0,16,4.136985845518365e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
kuro_siwo,Multiclass_Jaccard_Index,0.6876981258392334,kuro_siwo_mean_913,b20e5c42912b4921bfbf8ed81c2d88fd,FINISHED,913,450828154493670864,final_main_terramind_v1_large,0,16,4.136985845518365e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
kuro_siwo,Multiclass_Jaccard_Index,0.6829029321670532,kuro_siwo_mean_1829,cb1902aa134049a4b2edd8ad3128b454,FINISHED,1829,450828154493670864,final_main_terramind_v1_large,0,16,4.136985845518365e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet7,Multiclass_Jaccard_Index,0.5814478993415833,spacenet7_913,410b02e0a346456abd8dfbf35219f687,FINISHED,913,450828154493670864,final_main_terramind_v1_large,0,8,0.0001048690356486,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet7,Multiclass_Jaccard_Index,0.5786465406417847,spacenet7_1829,4a0ece393cce4b568d751ebb1035747d,FINISHED,1829,450828154493670864,final_main_terramind_v1_large,0,8,0.0001048690356486,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet7,Multiclass_Jaccard_Index,0.5747677683830261,spacenet7_205,872cc3ef97324871ba9d246575a81713,FINISHED,205,450828154493670864,final_main_terramind_v1_large,0,8,0.0001048690356486,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet7,Multiclass_Jaccard_Index,0.5899662375450134,spacenet7_2254,955c7be0b4084cacb9901afec6eb5755,FINISHED,2254,450828154493670864,final_main_terramind_v1_large,0,8,0.0001048690356486,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet7,Multiclass_Jaccard_Index,0.5882823467254639,spacenet7_2007,e235ab18157447f7b5ed47c9e7018136,FINISHED,2007,450828154493670864,final_main_terramind_v1_large,0,8,0.0001048690356486,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
flair2,Multiclass_Jaccard_Index,0.4562640488147735,flair2_2007,0bbb60bbc0cb48eb8afe360ec4e36f05,FINISHED,2007,450828154493670864,final_main_terramind_v1_large,0,32,2.156939442656292e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
flair2,Multiclass_Jaccard_Index,0.4799627661705017,flair2_1829,35636fa259814f38839d09d0e6121ea1,FINISHED,1829,450828154493670864,final_main_terramind_v1_large,0,32,2.156939442656292e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
flair2,Multiclass_Jaccard_Index,0.4654695093631744,flair2_205,8a6daf00a44c40f8bad810d2752b9435,FINISHED,205,450828154493670864,final_main_terramind_v1_large,0,32,2.156939442656292e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
flair2,Multiclass_Jaccard_Index,0.475152850151062,flair2_913,a319297b35f844aa88d6fc6b743e0ffe,FINISHED,913,450828154493670864,final_main_terramind_v1_large,0,32,2.156939442656292e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
flair2,Multiclass_Jaccard_Index,0.4621029496192932,flair2_2254,b54a1010d9534657ade333bd719db283,FINISHED,2254,450828154493670864,final_main_terramind_v1_large,0,32,2.156939442656292e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
biomassters,RMSE,0.9557785438861311,biomassters_1829,062cfd01c1644b58b8c3e2c98866cbf1,FINISHED,1829,450828154493670864,final_main_terramind_v1_large,0,32,4.291462344800732e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
biomassters,RMSE,0.9557878925994334,biomassters_913,10463ae9a0bf426c9ba39229791cce7a,FINISHED,913,450828154493670864,final_main_terramind_v1_large,0,32,4.291462344800732e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
biomassters,RMSE,0.9559569863167336,biomassters_2254,70f637e6f1c941328d69fea83328dd0f,FINISHED,2254,450828154493670864,final_main_terramind_v1_large,0,32,4.291462344800732e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
biomassters,RMSE,0.9557108413515296,biomassters_2007,940d65a4c0394a32b490d167a2340303,FINISHED,2007,450828154493670864,final_main_terramind_v1_large,0,32,4.291462344800732e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
biomassters,RMSE,0.955674739888268,biomassters_205,a3036d4843db4200be7229bc9da94aa5,FINISHED,205,450828154493670864,final_main_terramind_v1_large,0,32,4.291462344800732e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
so2sat,Overall_Accuracy,0.6176470518112183,so2sat_1829,4aff70ce17d749218b387abd72222e2e,FINISHED,1829,450828154493670864,final_main_terramind_v1_large,0,16,1.1833931015226612e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
so2sat,Overall_Accuracy,0.6237322688102722,so2sat_2254,9abcf955cd1442a5a03c9fe9fefde591,FINISHED,2254,450828154493670864,final_main_terramind_v1_large,0,16,1.1833931015226612e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
so2sat,Overall_Accuracy,0.6176470518112183,so2sat_2007,c66f9fde32e84bc6843965abde8c5c9e,FINISHED,2007,450828154493670864,final_main_terramind_v1_large,0,16,1.1833931015226612e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
so2sat,Overall_Accuracy,0.6541582345962524,so2sat_913,cccbd9b5a7b74830836c5fec3c2509a5,FINISHED,913,450828154493670864,final_main_terramind_v1_large,0,16,1.1833931015226612e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
so2sat,Overall_Accuracy,0.5882353186607361,so2sat_205,cf558c8ef6c741349661bc5fedbe40b7,FINISHED,205,450828154493670864,final_main_terramind_v1_large,0,16,1.1833931015226612e-05,UNet,terramind_v1_large,10.0,16,default,100,HPO,0.01,100%,full_ft
treesatai,Multilabel_F1_Score,0.6545042991638184,treesatai_2007,34c76896fa4042b1aa89fc92df5ab9ad,FINISHED,2007,686625416377717778,final_main_convnext_xlarge_fb_in22k,0,8,6.427362281617373e-05,UNet,convnext_xlarge_fb_in22k,10.0,16,default,100,HPO,0.01,100%,full_ft
treesatai,Multilabel_F1_Score,0.6376326084136963,treesatai_1829,5d15eb16c2c946cca475b53220c8b18b,FINISHED,1829,686625416377717778,final_main_convnext_xlarge_fb_in22k,0,8,6.427362281617373e-05,UNet,convnext_xlarge_fb_in22k,10.0,16,default,100,HPO,0.01,100%,full_ft
treesatai,Multilabel_F1_Score,0.6531492471694946,treesatai_2254,70695c67199441b78e955ff8ab316aab,FINISHED,2254,686625416377717778,final_main_convnext_xlarge_fb_in22k,0,8,6.427362281617373e-05,UNet,convnext_xlarge_fb_in22k,10.0,16,default,100,HPO,0.01,100%,full_ft
treesatai,Multilabel_F1_Score,0.645322322845459,treesatai_205,77df54f41a744c92ba5895db246080a4,FINISHED,205,686625416377717778,final_main_convnext_xlarge_fb_in22k,0,8,6.427362281617373e-05,UNet,convnext_xlarge_fb_in22k,10.0,16,default,100,HPO,0.01,100%,full_ft
treesatai,Multilabel_F1_Score,0.6639800667762756,treesatai_913,a77e31ad7cd4456badadf2661a08eccd,FINISHED,913,686625416377717778,final_main_convnext_xlarge_fb_in22k,0,8,6.427362281617373e-05,UNet,convnext_xlarge_fb_in22k,10.0,16,default,100,HPO,0.01,100%,full_ft
cloudsen12,Multiclass_Jaccard_Index,0.6981478929519653,cloudsen12_2007,1499a340f9c341deacd18cca20cc5efe,FINISHED,2007,686625416377717778,final_main_convnext_xlarge_fb_in22k,0,8,4.3630211065871e-05,UNet,convnext_xlarge_fb_in22k,10.0,16,default,100,HPO,0.01,100%,full_ft
cloudsen12,Multiclass_Jaccard_Index,0.6932995319366455,cloudsen12_913,187b696c7beb4488b007be3a0c0f9bfd,FINISHED,913,686625416377717778,final_main_convnext_xlarge_fb_in22k,0,8,4.3630211065871e-05,UNet,convnext_xlarge_fb_in22k,10.0,16,default,100,HPO,0.01,100%,full_ft
cloudsen12,Multiclass_Jaccard_Index,0.6976205706596375,cloudsen12_205,994c99d669304457b466f81da6256e03,FINISHED,205,686625416377717778,final_main_convnext_xlarge_fb_in22k,0,8,4.3630211065871e-05,UNet,convnext_xlarge_fb_in22k,10.0,16,default,100,HPO,0.01,100%,full_ft
cloudsen12,Multiclass_Jaccard_Index,0.6963402628898621,cloudsen12_1829,a351e28667424a858515895d1d26d4a7,FINISHED,1829,686625416377717778,final_main_convnext_xlarge_fb_in22k,0,8,4.3630211065871e-05,UNet,convnext_xlarge_fb_in22k,10.0,16,default,100,HPO,0.01,100%,full_ft
cloudsen12,Multiclass_Jaccard_Index,0.6981999278068542,cloudsen12_2254,fb812f663e9a41069e1c701490ee292e,FINISHED,2254,686625416377717778,final_main_convnext_xlarge_fb_in22k,0,8,4.3630211065871e-05,UNet,convnext_xlarge_fb_in22k,10.0,16,default,100,HPO,0.01,100%,full_ft
dynamic_earthnet,Multiclass_Jaccard_Index,0.3274538218975067,dynamic_earthnet_913,254c29a733cb4c49a16fcba4762da893,FINISHED,913,686625416377717778,final_main_convnext_xlarge_fb_in22k,0,16,8.227369433323331e-05,UNet,convnext_xlarge_fb_in22k,10.0,16,default,100,HPO,0.01,100%,full_ft
dynamic_earthnet,Multiclass_Jaccard_Index,0.3024176359176636,dynamic_earthnet_2254,3931c30a1c1e409e91cc1d11316352a8,FINISHED,2254,686625416377717778,final_main_convnext_xlarge_fb_in22k,0,16,8.227369433323331e-05,UNet,convnext_xlarge_fb_in22k,10.0,16,default,100,HPO,0.01,100%,full_ft
dynamic_earthnet,Multiclass_Jaccard_Index,0.2319596111774444,dynamic_earthnet_2007,41f931ebc65f4620a8bed53b281054e4,FINISHED,2007,686625416377717778,final_main_convnext_xlarge_fb_in22k,0,16,8.227369433323331e-05,UNet,convnext_xlarge_fb_in22k,10.0,16,default,100,HPO,0.01,100%,full_ft
dynamic_earthnet,Multiclass_Jaccard_Index,0.3125521242618561,dynamic_earthnet_1829,70adfa9df59a48fba40f2536a0f75e97,FINISHED,1829,686625416377717778,final_main_convnext_xlarge_fb_in22k,0,16,8.227369433323331e-05,UNet,convnext_xlarge_fb_in22k,10.0,16,default,100,HPO,0.01,100%,full_ft
dynamic_earthnet,Multiclass_Jaccard_Index,0.3019989728927612,dynamic_earthnet_205,b3272fb266bd44d8a26b8d4361513f7f,FINISHED,205,686625416377717778,final_main_convnext_xlarge_fb_in22k,0,16,8.227369433323331e-05,UNet,convnext_xlarge_fb_in22k,10.0,16,default,100,HPO,0.01,100%,full_ft
forestnet,Overall_Accuracy,0.5850956439971924,forestnet_205,17aeed027461467f9460b3e7378c2990,FINISHED,205,686625416377717778,final_main_convnext_xlarge_fb_in22k,0,16,9.087399015233243e-06,UNet,convnext_xlarge_fb_in22k,10.0,16,default,100,HPO,0.01,100%,full_ft
forestnet,Overall_Accuracy,0.5760322213172913,forestnet_2007,228115cd2b4447248b7647f9bae9c4b3,FINISHED,2007,686625416377717778,final_main_convnext_xlarge_fb_in22k,0,16,9.087399015233243e-06,UNet,convnext_xlarge_fb_in22k,10.0,16,default,100,HPO,0.01,100%,full_ft
forestnet,Overall_Accuracy,0.5730111002922058,forestnet_913,4b15fd1ab41b4d50bf11b0d03380e101,FINISHED,913,686625416377717778,final_main_convnext_xlarge_fb_in22k,0,16,9.087399015233243e-06,UNet,convnext_xlarge_fb_in22k,10.0,16,default,100,HPO,0.01,100%,full_ft
forestnet,Overall_Accuracy,0.6032225489616394,forestnet_2254,e06a4cebd32f4f308c86fa99efa3e576,FINISHED,2254,686625416377717778,final_main_convnext_xlarge_fb_in22k,0,16,9.087399015233243e-06,UNet,convnext_xlarge_fb_in22k,10.0,16,default,100,HPO,0.01,100%,full_ft
forestnet,Overall_Accuracy,0.5891238451004028,forestnet_1829,e36c0ded887443989c26171b585cbddb,FINISHED,1829,686625416377717778,final_main_convnext_xlarge_fb_in22k,0,16,9.087399015233243e-06,UNet,convnext_xlarge_fb_in22k,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet2,Multiclass_Jaccard_Index,0.8759706020355225,spacenet2_1829,1150fe7ddb7a4556affbb98758c368b9,FINISHED,1829,686625416377717778,final_main_convnext_xlarge_fb_in22k,0,8,8.430969730193228e-05,UNet,convnext_xlarge_fb_in22k,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet2,Multiclass_Jaccard_Index,0.8790357112884521,spacenet2_2007,419a603d3af54b6ca9f90aa936538655,FINISHED,2007,686625416377717778,final_main_convnext_xlarge_fb_in22k,0,8,8.430969730193228e-05,UNet,convnext_xlarge_fb_in22k,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet2,Multiclass_Jaccard_Index,0.8788275122642517,spacenet2_2254,44c54c5077c04847889a77ae3d2286f8,FINISHED,2254,686625416377717778,final_main_convnext_xlarge_fb_in22k,0,8,8.430969730193228e-05,UNet,convnext_xlarge_fb_in22k,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet2,Multiclass_Jaccard_Index,0.8806533813476562,spacenet2_913,75b407bf10cb45c8beaa9ccd8c82032c,FINISHED,913,686625416377717778,final_main_convnext_xlarge_fb_in22k,0,8,8.430969730193228e-05,UNet,convnext_xlarge_fb_in22k,10.0,16,default,100,HPO,0.01,100%,full_ft
spacenet2,Multiclass_Jaccard_Index,0.877923846244812,spacenet2_205,8ecfab9bba174dcdb76da3b223a26a5e,FINISHED,205,686625416377717778,final_main_convnext_xlarge_fb_in22k,0,8,8.430969730193228e-05,UNet,convnext_xlarge_fb_in22k,10.0,16,default,100,HPO,0.01,100%,full_ft
fotw,Multiclass_Jaccard_Index,0.5941773653030396,fotw_3346,7765398d21994f65b7d5b11b6b426787,FINISHED,3346,686625416377717778,final_main_convnext_xlarge_fb_in22k,0,32,0.0002398153828776,UNet,convnext_xlarge_fb_in22k,10.0,16,default,100,HPO,0.01,100%,full_ft
fotw,Multiclass_Jaccard_Index,0.5936017036437988,fotw_205,c408eff4c5004d95a5456522922c21cb,FINISHED,205,686625416377717778,final_main_convnext_xlarge_fb_in22k,0,32,0.0002398153828776,UNet,convnext_xlarge_fb_in22k,10.0,16,default,100,HPO,0.01,100%,full_ft
fotw,Multiclass_Jaccard_Index,0.5975881814956665,fotw_2254,d41f0ad278474d7e8c43c1f1bd3e54f1,FINISHED,2254,686625416377717778,final_main_convnext_xlarge_fb_in22k,0,32,0.0002398153828776,UNet,convnext_xlarge_fb_in22k,10.0,16,default,100,HPO,0.01,100%,full_ft
